name,sku,category,price,qty,image,images,video,description,featured
Pink-Blue Party Smoke,fwsm-397,Novelties,3.25,999,https://fireworkssupermarket.com/wp-content/uploads/1717-Pink-Blue-Party-Smoke.png,,,These bright blue and pink smoke tubes will last for a minute. Great for a gender reveal.,
Blockbuster Jumbo Smoke Balls,fwsm-780,Novelties,8.50,999,https://fireworkssupermarket.com/wp-content/uploads/1711-Jumbo-Smoke-Balls-scaled.png,,,"Great balls of smoke! A larger, longer lasting, smoke ball that produces a thick smoke that is gorgeous!",
Blockbuster Smoke Ball,fwsm-778,Novelties,2.75,999,https://fireworkssupermarket.com/wp-content/uploads/1710-Smoke-Balls.png,,,"The best smoke balls on the market. Each ball smokes a vibrant color; Blue, green, orange, yellow, and white. A firework must!",
Reaper Smoke,fwsm-776,Novelties,6.50,999,https://fireworkssupermarket.com/wp-content/uploads/1709-Reaper-Smoke-scaled.png,,https://player.vimeo.com/video/906848937,An incredibly thick all-black smoke bomb!,
Snap Bangers,fwsm-774,Novelties,2.25,999,https://fireworkssupermarket.com/wp-content/uploads/1705-Snap-Bangers-scaled.png,,,These are some of the LOUDEST snaps on the market! Box of 20 firecracker-sized snaps that really bang when thrown on the ground.,
Smokin' USA,fwsm-434,Novelties,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/1712-Smoking-USA.png,,https://player.vimeo.com/video/1040156600,"Celebrate America with intense Red, White, and Blue smoke!",
Snap Dragons (Big Box),fwsm-772,Novelties,1.50,999,https://fireworkssupermarket.com/wp-content/uploads/1701-Snap-Dragons.png,,,Box of 50 snaps that POP when you throw on the ground. A kid favorite and a firework must-have!,
Snap Dragons,fwsm-770,Novelties,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1700-Snap-Dragons.png,,,Box of 50 snaps that &#8220;POP&#8221; when you throw it on the ground. These are a kid-FAVORITE and a firework must have!,
Strike Eagle Missiles,fwsm-768,Missiles,5.99,999,https://fireworkssupermarket.com/wp-content/uploads/1670-Strike-Eagle-Missiles.png,,https://player.vimeo.com/video/265651939,"4 Different missiles that launch over 200 ft in the air. Assorted effects include a big silver fiery tail to crackling burst, a big silver fiery tail to silver glitter burst, a big silver fiery tail to yellow peony burst, and a big silver fiery tail to color peony.",
12-inch Maximum Thrust,fwsm-766,Missiles,8.50,999,https://fireworkssupermarket.com/wp-content/uploads/1668-Maximum-Thrust.png,,https://player.vimeo.com/video/325779155,"Each missile in this pack has a different effect; Gold glitter, crackling flower, red glitter, green glitter, silver glitter and time rain crackle.",
10-Inch Power Thrust Missile,fwsm-764,Missiles,7.50,999,https://fireworkssupermarket.com/wp-content/uploads/1667-Power-Thrust-Missiles.png,,,"Each missile flies over 200&#8242; and comes with a different effect; Crackling, yellow stars, gold stars, green stars, blue stars, and silver glitter.",
8-Inch Split Wing Missile,fwsm-762,Missiles,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/1666-8-inch-Split-wing-Missile.png,,,Missiles launch up to 200 feet before bursting into large red and green stars.,
6-Inch Split Wing Missile,fwsm-760,Missiles,2.99,999,https://fireworkssupermarket.com/wp-content/uploads/1665-6-inch-Split-Wing-Missile.png,,,Missiles launch up to 200 feet before bursting into red and green stars.,
4-Inch Split Wing Missile,fwsm-758,Missiles,2.50,999,https://fireworkssupermarket.com/wp-content/uploads/1664-4-inch-Split-Wing-Missile.png,,,Gold trails these missiles as they thrust skyward before bursting into green and red stars.,
8oz Thunderbird Rockets,fwsm-756,Rockets,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1590-8oz-Thunderbird-Rockets.png,,,12 assorted colorful rockets that shoot skyward then burst into colorful assorted stars! Size of display varies with size of rocket.,
6oz Thunderbird Rockets,fwsm-754,Rockets,1.15,999,https://fireworkssupermarket.com/wp-content/uploads/1585-6oz-Thunderbird-Rockets.png,,,12 assorted colorful rockets that shoot skyward then burst into colorful assorted stars! Size of display varies with size of rocket.,
4oz Thunderbird Rockets,fwsm-752,Rockets,0.99,999,https://fireworkssupermarket.com/wp-content/uploads/1580-4oz-Thunderbird-Rockets-2.png,,,12 assorted colorful rockets that shoot skyward then burst into colorful assorted stars! Size of display varies with size of rocket.,
2oz Thunderbird Rockets,fwsm-750,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1576-2oz-Thunderbird-Rockets-2.png,,,12 assorted colorful rockets that shoot skyward then burst into colorful assorted stars! The size of the display varies with the size of the rocket.,
1oz Thunderbird Rocket,fwsm-748,Rockets,0.69,999,https://fireworkssupermarket.com/wp-content/uploads/1571-1oz-Thunderbird-Rocket.png,,,12 assorted colorful rockets that shoot skyward then burst into colorful assorted stars! Size of display varies with size of rocket.,
Sky Hawk,fwsm-746,Rockets,7.50,999,https://fireworkssupermarket.com/wp-content/uploads/1568-Sky-Hawk.png,,https://player.vimeo.com/video/191823581,Each rocket has a different effect: Red star with white glitter; green star with crackling; blue star with white glitter; and yellow star with crackling.,
Gr-8 Rockets,fwsm-744,Rockets,1.99,999,https://fireworkssupermarket.com/wp-content/uploads/1567-Gr8-Rockets.png,,https://player.vimeo.com/video/265673982,"This six pack of high flying rockets is certainly going to get your party started. Enjoy HUGE colorful green, purple, white, and yellow bursts with beautiful time rain and glitter!",
Sky Buster,fwsm-742,Rockets,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/1566-Sky-Buster-scaled.png,,https://player.vimeo.com/video/191823542,Each rocket has a different effect: red five-star with crackling star; green five-star with white glitter; yellow five-star with red glitter; and purple five-star with green glitter.,
Happy Face Rockets,fwsm-740,Rockets,4.75,999,https://fireworkssupermarket.com/wp-content/uploads/1565-Happy-Face-Rockets.png,,https://player.vimeo.com/video/325523660,The most unique rocket around. Goes up into the sky and bursts into a giant yellow happy face with green eyes and a red mouth.,
Redneck Rockets,fwsm-738,Rockets,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/1564-Redneck-Rockets.png,,https://player.vimeo.com/video/325779349,"These rockets are loaded with big bursts! An assortment of brocades and rings in the colors red, white, purple, and green!!",
X Factor Rockets,fwsm-736,Rockets,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/1563-X-Factor-Rockets.png,,https://player.vimeo.com/video/265768233,"These zig-zagging rockets burst into huge rings with red, green, purple, yellow, blue, and orange with time rain center.",
Air Time Rockets,fwsm-734,Rockets,5.25,999,https://fireworkssupermarket.com/wp-content/uploads/1562-Air-Time-Rockets.png,,https://player.vimeo.com/video/325320475,These rockets seem to stall they go so high with each rocket bursting into huge palm tree bursts in a variety of different colors.,
Space Choppers,fwsm-732,Rockets,5.50,999,https://fireworkssupermarket.com/wp-content/uploads/1561-Space-Chopper.png,,https://player.vimeo.com/video/325780463,"Each Rocket starts strobing on the ground first and continues strobing up with a silver fiery tail to a big burst of crackling, red and green color burst.",
Screamin Eagles &#8211; Rockets,fwsm-730,Rockets,3.50,999,https://fireworkssupermarket.com/wp-content/uploads/1560-Screamin-Eagles-Rockets.png,,https://player.vimeo.com/video/265768140,"The ultimate variety pack! Three different sizes of massive colors burst into brocades, peonies, and rings throughout at warp speed!",
Jumbo Display Rockets,fwsm-728,Rockets,5.25,999,https://fireworkssupermarket.com/wp-content/uploads/1549-Jumbo-Display-Rockets.png,,,"Shoots skyward about 500 to 1000 feet, bursting into assorted, giant colorful displays. One of the largest rockets on the market!",
Pound Rockets,fwsm-722,Rockets,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/1530-Pound-Rocket.png,,https://player.vimeo.com/video/597315394,Four fabulous 1lb rockets! Bright red and silver crossettes and falling leaves.,
Fairy Rain,fwsm-720,Rockets,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1525-Fairy-Rain.png,,,Shoots skyward about 500 feet then bursts into gold stars that drizzle downward like a summer rain!,
Color Silk,fwsm-718,Rockets,0.00,999,https://fireworkssupermarket.com/wp-content/uploads/1520-Color-Silk-Rocket.png,,,Shoots skyward approximately 200 feet then bursts into multi-colored stars that slowly drift downward!,
Wild Geese,fwsm-716,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1510-Wild-Geese-Rocket-scaled.png,,,"Whistles as the rockets blast skyward up to 300 feet, displaying beautiful falling colors of red and green!",
Colored Butterfly,fwsm-714,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1505-Colored-Butterfly.png,,,"Shoots skyward, bursting into multi-colored horsetails!",
Clustering Bee,fwsm-712,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1500-Clustering-Bee-scaled.png,,,Numerous gold glittering streamers swarming in the night sky.,
Glittering Light Rocket,fwsm-710,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1485-Glittering-Light-rocket.png,,,This small rocket shoots skyward with small trailing gold stars ending in a sparkling silver burst!,
Screamin' Dragon,fwsm-708,Rockets,0.65,999,https://fireworkssupermarket.com/wp-content/uploads/1464-Screamin-Dragon.png,,https://player.vimeo.com/video/265768122,Each Rocket &#8220;Screams&#8221; up to 150&#8242; then explodes into a crackling barrage of silver stars.,
Texas Legal Rocket,fwsm-707,Rockets,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1462-Texas-Legal-Pop.png,,,The biggest bottle rocket of all! Shoots skyward and pops with a loud Texas-sized pop!,
Texas Bottle Rocket,fwsm-705,Rockets,0.65,999,https://fireworkssupermarket.com/wp-content/uploads/1461-Texas-Bottle-Rocket.png,,,The biggest bottle rocket of all! Shoots skyward and pops with a loud Texas-sized pop!,
Triple Whistling Bottle Rockets,fwsm-703,Rockets,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1442-Triple-Whistling-Bottle-Rockets.png,,,These bottle rockets whistle three times before ending with a loud report!,
Whistling Bottle Rocket,fwsm-701,Rockets,1.00,999,https://fireworkssupermarket.com/wp-content/uploads/1440-Whistling-Bottle-Rocket.png,,,Whistle as they shoot skyward with a loud report!,
Fiery Dragon,fwsm-699,Rockets,1.25,999,https://fireworkssupermarket.com/wp-content/uploads/1435-Fiery-Dragon.png,,https://player.vimeo.com/video/265673038,Bottle rocket with silvery tail and report. A beautiful rocket for nighttime use!,
Silver Fox Bottle Rockets,fwsm-697,Rockets,0.00,999,https://fireworkssupermarket.com/wp-content/uploads/1431-Silver-Fox-Bottle-Rockets.png,,,These bottle rockets have a silver tail with a loud report!,
Black Cat Bottle Rockets,fwsm-695,Rockets,1.29,999,https://fireworkssupermarket.com/wp-content/uploads/1430-Black-Cat-Bottle-Rockets.png,,,Go up high in the sky with a single report!,
Moon Travel Bottle Rockets,fwsm-693,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1425-Moon-Travel-Bottle-Rockets-scaled.png,,,Go up high in the sky with a single report!,
Air Travel Bottle Rockets,fwsm-691,Rockets,0.75,999,https://fireworkssupermarket.com/wp-content/uploads/1420-Air-Travel-Bottle-Rockets-scaled.png,,,Go up high in the sky with a single report! A staple for any firework lover!,
Pyropaint Balls,fwsm-689,Roman Candles,2.50,999,https://fireworkssupermarket.com/wp-content/uploads/1405-Pyro-Paintballs.png,,,"Fantastic Colors! Crackling with blue, green, white, and red stars. 7 Shots per candle.",
Gatling Gun,fwsm-687,Roman Candles,34.99,999,https://fireworkssupermarket.com/wp-content/uploads/1403-Brothers-Gatlin-Gun.png,,https://player.vimeo.com/video/907529677,"Red comet tails, green comet tails, and brocade to silver chrysanthemums. 240 Shots",
Zoom Bombs,fwsm-685,Roman Candles,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/1401-Zoom-Bombs.png,,https://player.vimeo.com/video/300583267,Single tube with large double bursts with a &#8220;double bang!&#8221; 84 Shots,
Cyber Cannon,fwsm-683,Roman Candles,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/1400-Cyber-Cannon-scaled.png,,https://player.vimeo.com/video/265649910,"Brightly colored stars, loud whistles with sparkling crackles and reports. Long-lasting show! 143 shots.",
Venom Shots,fwsm-681,Roman Candles,4.75,999,https://fireworkssupermarket.com/wp-content/uploads/1396-Venom-Shots-scaled.png,,https://player.vimeo.com/video/327987325,"These roman candles offer a rare burst of falling leaves, glitter, and crackling in venomous colors of red, green, and blue. 5 Shots each in candle",
BC Handful,fwsm-678,Roman Candles,2.75,999,https://fireworkssupermarket.com/wp-content/uploads/1390-BC-Handful-scaled.png,,,"This handful comes with five different candles, including effects such as whistles, colored swirls, crackles, and bangs!",
Black Cat 10 Shot Repeater,fwsm-677,Roman Candles,4.75,999,https://fireworkssupermarket.com/wp-content/uploads/1389-Black-Cat-10-Shot-Repeater.png,,https://player.vimeo.com/video/520038987,Each candle shoots 10 large maximum load shots! LOUD,
Black Cat Magnum Repeater,fwsm-675,Roman Candles,4.75,999,https://fireworkssupermarket.com/wp-content/uploads/1388-Black-Cat-Magnum-Repeater-scaled.png,,https://player.vimeo.com/video/520037804,Each candle shoots 5 large maximum load shots! LOUD,
Black Cat Gatlin Guns,fwsm-673,Roman Candles,5.75,999,https://fireworkssupermarket.com/wp-content/uploads/1387-Gatlin-Gun-scaled.png,,,"Top of the line Roman candles with assorted exciting effects, including blue comets, silver stars, whistling and crackling balls, bangs, spinners, and screaming bees. *Launch tube included.",
Hang Ten,fwsm-671,Roman Candles,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/1386-Hang-Ten.png,,,"Each candle shoots 5 huge balls all with different effects of crackling, report, glitter, and colors. Packs contain 10 different candles.",
